Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,696695,-,-,-,47.93,-97.02,-6,254,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.4.dev4+g4fed29ccf.d20260425
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,14,10,30,89,935,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,14,11,30,93,951,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,14,12,30,91,963,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,14,13,30,215,662,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,14,14,30,213,571,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,14,15,30,117,680,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,14,16,30,66,841,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,14,17,30,53,723,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,14,18,30,31,465,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,14,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,14,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,14,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,14,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,14,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,6,30,37,444,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,7,30,63,693,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,8,30,80,812,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,9,30,89,881,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,10,30,95,922,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,11,30,100,938,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,12,30,99,948,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,13,30,100,938,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,14,30,195,694,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,15,30,171,592,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,16,30,156,611,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,17,30,61,683,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,18,30,63,103,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,15,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,6,30,45,336,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,7,30,76,594,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,8,30,245,36,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,9,30,318,283,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,10,30,390,249,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,11,30,250,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,12,30,380,171,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,13,30,203,739,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,14,30,287,413,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,15,30,181,687,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,16,30,85,797,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,17,30,119,471,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,18,30,67,16,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,16,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,6,30,37,506,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,7,30,58,737,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,8,30,71,851,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,9,30,80,914,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,10,30,85,952,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,11,30,88,971,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,12,30,88,974,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,13,30,87,967,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,14,30,81,947,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,15,30,78,904,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,16,30,70,833,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,17,30,56,721,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,18,30,34,486,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,17,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,6,30,76,12,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,7,30,62,729,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,8,30,77,834,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,9,30,87,896,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,10,30,93,934,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,11,30,98,948,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,12,30,361,270,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,13,30,442,229,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,14,30,386,97,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,15,30,343,100,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,16,30,224,152,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,17,30,149,179,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,18,30,49,4,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,18,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,6,30,22,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,7,30,10,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,8,30,19,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,9,30,101,0,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,10,30,179,0,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,11,30,110,0,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,12,30,247,0,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,13,30,208,0,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,14,30,234,1,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,15,30,202,1,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,16,30,207,11,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,17,30,139,7,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,18,30,43,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,19,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,6,30,23,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,7,30,65,0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,8,30,139,0,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,9,30,270,5,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,10,30,180,0,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,11,30,145,1,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,12,30,121,1,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,13,30,373,63,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,14,30,339,62,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,15,30,294,113,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,16,30,162,1,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,17,30,61,0,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,18,30,46,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,20,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,6,30,39,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,7,30,85,0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,8,30,140,0,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,9,30,152,0,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,10,30,205,0,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,11,30,220,0,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,12,30,480,4,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,13,30,446,387,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,14,30,441,318,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,15,30,374,12,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,16,30,284,19,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,17,30,93,613,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,18,30,46,419,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,21,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,6,30,37,627,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,7,30,54,821,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,8,30,65,917,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,9,30,74,968,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,10,30,82,996,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,11,30,87,1009,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,12,30,88,1014,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,13,30,87,1007,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,14,30,83,991,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,15,30,77,955,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,16,30,68,895,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,17,30,56,787,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,18,30,37,568,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,22,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,6,30,46,544,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,7,30,70,751,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,8,30,86,858,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,9,30,97,908,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,10,30,104,944,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,11,30,107,965,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,12,30,107,974,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,13,30,285,526,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,14,30,260,601,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,15,30,222,518,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,16,30,256,95,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,17,30,152,28,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,18,30,63,167,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,19,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,20,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,21,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,22,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,23,23,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,24,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,24,1,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,24,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,24,3,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,24,4,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,24,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,24,6,30,73,1,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,24,7,30,61,0,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,24,8,30,122,0,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,24,9,30,177,0,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,24,10,30,387,53,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,24,11,30,457,119,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
